vrmsMean,vrmsSD,vzcMean,vzcSD,vscMean,vscSD,vtscMean,vtscSD,vsdMean,vsdSD,vtfMean,vtfSD,vsfMean,vsfSD,vskMean,vskSD,vsrMean,vsrSD,vsskMean,vsskSD,vsslMean,vsslSD,vssMean,vssSD,vtprMean,vtprSD,Vmfcc1Mean,Vmfcc1SD,Vmfcc2Mean,Vmfcc2SD,Vmfcc3Mean,Vmfcc3SD,Vmfcc4Mean,Vmfcc4SD,Vmfcc5Mean,Vmfcc5SD,Vmfcc6Mean,Vmfcc6SD,Vmfcc7Mean,Vmfcc7SD,Vmfcc8Mean,Vmfcc8SD,Vmfcc9Mean,Vmfcc9SD,Vmfcc10Mean,Vmfcc10SD,Vmfcc11Mean,Vmfcc11SD,Vmfcc12Mean,Vmfcc12SD,Vmfcc13Mean,Vmfcc13SD,Vmfcc14Mean,Vmfcc14SD,Vmfcc15Mean,Vmfcc15SD,Vmfcc16Mean,Vmfcc16SD,Vmfcc17Mean,Vmfcc17SD,Vmfcc18Mean,Vmfcc18SD,Vmfcc19Mean,Vmfcc19SD,Vmfcc20Mean,Vmfcc20SD,Class
-9.967368706,0.767726738,0.026424561,0.004218981,342.5967994,198.6400697,0.125060125,0.0150593,0.179942002,0.027384929,0.036985818,0.059648276,0.030554986,0.012921673,13014.91617,1911.260638,982.2570758,585.5062606,5.120149932,0.499489213,-0.024411873,0.003072117,286.9045511,169.7845675,0.541135545,0.103525595,-12.0811943,1.243677426,5.905219151,0.428785205,0.604210845,0.15977164,-0.049982939,0.154667115,-0.775688881,0.248629129,-0.153389893,0.130601942,0.224398932,0.211271224,0.404365785,0.168198318,-0.425721142,0.174533235,-0.193344427,0.178748326,1.103882778,0.181675197,-0.202415958,0.141374901,0.409185575,0.143384759,-0.098843494,0.162203936,0.081915355,0.13780696,-0.259299662,0.123531374,0.332242068,0.089652969,-0.10333651,0.088622032,-0.10826023,0.1069344,-0.005217426,0.066812599,Normal
-11.02913196,0.791578407,0.049758165,0.004737227,613.3196873,164.0902407,0.093952915,0.016301345,0.111184591,0.019864042,0.059582359,0.055423031,0.048128965,0.013752341,7347.437399,2472.801358,1518.609083,597.9713507,4.427094176,0.59913032,-0.024361328,0.00377203,377.5983588,158.5779606,0.421437997,0.085914933,-10.33815954,1.409526729,5.049578983,0.513579945,-0.429791031,0.286474326,0.543455323,0.302691878,-1.54944134,0.316596587,0.330819872,0.214086969,0.149107668,0.159040745,-0.126308373,0.248590161,-0.22964178,0.162346513,0.247154565,0.159687431,0.394618066,0.173187308,0.350076809,0.180522414,-0.093483263,0.123688797,0.389204529,0.160521774,-0.321102054,0.130906928,-0.079843768,0.118730548,0.410509371,0.100046275,-0.357185448,0.128118428,0.142330044,0.077266934,-0.012432807,0.096613282,Normal
-12.26462337,1.681013059,0.06133207,0.009934507,556.7919647,126.5492352,0.081832265,0.009710546,0.078903744,0.054539014,0.166557544,0.028462857,0.026434573,0.009942017,2743.548248,430.6713558,2298.818027,599.7236604,4.440096556,0.501984074,-0.020293617,0.004469642,581.0144407,94.02676046,0.635388758,0.047308461,-10.19961834,1.716101975,3.928459546,0.323474863,0.578453637,0.205309337,-0.534982261,0.273706899,0.549953522,0.203481676,0.41113851,0.219317533,0.236861397,0.214991664,-0.553590772,0.182345886,-0.50751498,0.191484581,0.152348156,0.218489664,0.661120395,0.178026224,0.054625513,0.177260981,0.026199812,0.186573242,0.302660836,0.174570699,-0.466871871,0.204140298,0.451983363,0.164855041,-0.333753565,0.141950685,-0.223481912,0.123049843,0.029116023,0.145045551,-0.000873172,0.161143158,Normal
-12.21049057,0.704500648,0.057324581,0.005872141,745.0882444,185.3834798,0.070504672,0.006887994,0.091852681,0.013334206,0.078913862,0.053587052,0.0241911,0.008165105,4049.413311,540.2299773,2624.460317,463.1935348,3.85964656,0.270268254,-0.022520206,0.002342605,529.4112746,160.2421717,0.544184338,0.094340867,-9.969255419,1.524971557,4.543406092,0.341950621,-0.951563438,0.182799562,0.881350026,0.177985863,-2.118095646,0.174002978,1.243029562,0.138445388,-0.302632018,0.090600084,-0.142169964,0.06957349,-0.499647804,0.069688232,0.520847235,0.087025249,0.517582058,0.085360967,0.353495496,0.068566618,0.254238384,0.06705075,-0.190698679,0.063801826,-0.227100596,0.052114134,0.110428842,0.059783258,0.256769137,0.054066982,-0.10383772,0.055646213,0.020026367,0.078147979,0.017812579,0.045047098,Normal
-9.499667371,0.705959042,0.063261049,0.009240551,1001.885843,126.1730326,0.065494763,0.005233205,0.051154968,0.008047224,0.081770885,0.047644116,0.028089025,0.016531534,3412.581939,466.4333109,2901.631043,476.9786026,3.851217542,0.216771394,-0.028416283,0.002719986,671.3103199,125.9273444,0.584500762,0.039894921,-8.4172469,1.563060563,3.443086481,0.221511359,-1.125750138,0.119671173,0.048784831,0.088869327,-0.421594804,0.082181696,1.277241565,0.108304291,-0.487116073,0.060038677,0.050232264,0.061946255,0.667271199,0.064812889,0.050412355,0.062449307,0.114397479,0.056233467,-0.050160227,0.069449281,0.411438182,0.059624624,-0.050858543,0.083017555,0.319046731,0.053000575,-0.382263535,0.074483786,0.422668416,0.089820974,0.134012892,0.06385419,-0.052077779,0.043163395,0.165545754,0.074385263,Normal
-11.02533882,1.19260362,0.06103528,0.011402978,727.1217458,271.1183538,0.095924682,0.010191103,0.070606734,0.021658342,0.072337382,0.054585888,0.017746949,0.012728319,6594.64144,1259.5634,1635.207345,569.9783713,4.376362975,0.337358434,-0.023035498,0.002978091,511.5403895,168.2198078,0.602935471,0.04205511,-10.10698761,1.65748715,4.800213917,0.384109342,-1.217004877,0.171610835,0.307101775,0.22982528,-1.259860819,0.251796425,1.376120177,0.2024964,0.269592822,0.14609051,-0.027277555,0.096831278,-0.023100112,0.072599837,0.307422887,0.120412703,0.36217596,0.106128256,-0.060729518,0.081799688,0.14403285,0.102268773,-0.148534545,0.088761762,0.130182785,0.076816087,0.314881753,0.079664889,-0.180034185,0.069781398,0.099667371,0.071016198,0.011952305,0.081055116,0.146273292,0.06432535,Normal
-10.35542111,0.892608038,0.04729881,0.007547028,609.6792479,209.2736313,0.082996005,0.010095074,0.119217313,0.017488573,0.074313546,0.052833007,0.043275792,0.012753562,4814.145897,811.0098279,1601.393849,531.2786887,4.479489093,0.369836448,-0.025726023,0.002941784,462.1006423,163.1542954,0.552485945,0.05296756,-10.00809559,1.525413861,4.726717159,0.404343659,-0.856162583,0.168393314,-0.020022868,0.309312989,-1.054995877,0.239146747,0.092407993,0.148337826,0.672209722,0.094705785,-0.120345182,0.144139584,0.488801712,0.119311584,-0.431543059,0.110390618,1.15804904,0.117317533,-0.129769671,0.149697825,-0.161342486,0.108234824,-0.054390163,0.096932391,-0.040860518,0.131900301,-0.157202567,0.107863423,0.496403843,0.109757996,-0.058624292,0.086190699,-0.082283579,0.067460994,-0.155505596,0.069115541,Normal
-10.63438395,1.325802917,0.03791781,0.009954525,407.7556896,201.8709902,0.099701017,0.017038258,0.150015885,0.066095138,0.069846641,0.052514673,0.020782652,0.017315518,7790.540918,2053.370694,1383.854805,492.2487692,4.904485482,0.727368275,-0.024808987,0.004769166,396.0841309,167.1335281,0.530157893,0.182235436,-10.60596417,1.71339527,4.960692639,0.487063604,-0.282863989,0.245435416,0.073839062,0.242446642,-1.154077337,0.252741147,1.050839764,0.165535711,0.053506362,0.128275999,-0.019257192,0.142000759,-0.044392554,0.127876863,0.60591817,0.12510013,0.549009659,0.144260199,0.091765862,0.087233851,0.283746389,0.085015615,-0.320413763,0.12972969,0.049099332,0.094050966,0.175579063,0.083595895,0.022066336,0.068846208,-0.131489934,0.077826881,0.301351884,0.069843227,-0.255539607,0.056155761,Normal
-9.56013287,1.423422562,0.039391991,0.008028709,448.2571871,197.5028905,0.09193113,0.009212626,0.138790847,0.018812647,0.073650561,0.055096828,0.051603282,0.021213765,5619.483616,1383.977088,1489.626086,519.0180698,4.704258587,0.317358639,-0.02716528,0.005773396,391.2298757,166.3186111,0.574874736,0.043586957,-10.13445129,1.620113613,4.679069851,0.472656957,0.039495834,0.135053575,0.023759269,0.175036509,-0.026929245,0.214485773,0.130330259,0.236698376,-0.340832734,0.153398764,-0.308793796,0.117057166,-0.040232674,0.126925324,0.364513697,0.140543724,1.274805485,0.163290365,-0.494167686,0.119989918,0.21451646,0.110544933,0.085126195,0.095816359,-0.168328753,0.091469125,0.125282095,0.095593878,-0.127737676,0.084891696,-0.109325631,0.094374083,-0.032954895,0.157552091,0.143908863,0.132172292,Normal
-11.42288544,1.670468822,0.043110603,0.00446207,562.0784089,165.4493897,0.125592962,0.020438281,-0.132875235,0.044065055,0.103548877,0.050258163,0.02691523,0.009726406,5390.7526,893.2637497,1245.436011,544.483389,5.278484434,0.636852757,-0.020440798,0.003595355,323.8133414,156.3174819,0.565298097,0.049024801,-11.18230967,1.374557979,4.415896816,0.346547679,0.721032735,0.234363429,0.377676229,0.208573612,-0.711056128,0.209471225,-0.976374349,0.193616989,0.077906439,0.169277635,-0.32351859,0.189578872,-0.033047865,0.187872126,0.565073843,0.166909964,0.03884149,0.205427733,0.226204438,0.147363428,-0.516173083,0.169675746,0.336066075,0.146292541,-0.146829368,0.160827293,-0.014372924,0.175364576,0.284239644,0.152286717,-0.14360677,0.120788059,-0.227257274,0.125017002,0.265272948,0.12798844,Normal
-12.5345617,1.136269254,0.048706435,0.006826851,526.2526855,180.0737167,0.108450126,0.012698845,0.116756522,0.027741595,0.102844955,0.050387906,0.043310799,0.020396239,4029.183801,827.8997547,1485.461862,500.5694883,5.571544627,0.566501358,-0.018080011,0.002697308,490.9426488,153.1786033,0.541710561,0.042644052,-11.36230919,1.361937763,4.732618005,0.34055066,-0.556745944,0.299578073,-0.935173554,0.206163717,-0.309029366,0.177798491,-0.024275901,0.207124015,1.061170731,0.219976906,0.101236057,0.151413953,0.360501271,0.171115709,0.110693962,0.157226493,0.553958458,0.164841638,-0.732040605,0.194590037,-0.049621058,0.1302386,0.151538067,0.132233239,-0.003628304,0.163283032,-0.095798984,0.125167943,0.490373643,0.129872006,-0.431319703,0.127258549,0.275657233,0.126661829,-0.053707974,0.186579277,Normal
-10.40890747,1.040527113,0.046857182,0.005598879,575.0211414,185.4134597,0.090763771,0.010053838,0.133329408,0.020992104,0.04380496,0.052512817,0.018186402,0.012149521,4811.303993,668.6685762,1214.121049,495.1325518,4.424873007,0.370976295,-0.02448209,0.002832631,344.6752942,169.8014618,0.493008204,0.122630902,-10.71251554,1.683165471,4.871438001,0.300991972,0.807550359,0.135101997,-0.495753633,0.090881139,-0.754844352,0.101487105,0.043151766,0.079466853,0.487464772,0.085334437,-0.582892437,0.096318848,0.13395355,0.079122303,-0.813481127,0.096799275,0.854155644,0.157431026,0.597059126,0.114515771,-0.031653333,0.09443125,0.629267965,0.090992699,-0.456210881,0.074303001,0.003414557,0.06474258,-0.080400916,0.069959398,-0.011736378,0.063373065,-0.075926938,0.054730858,-0.09341437,0.054649586,Normal
-14.19053715,1.714464743,0.054309202,0.008056079,550.4013563,174.4654954,0.088466387,0.010542394,0.115880373,0.016057016,0.119396932,0.051934898,0.019760166,0.009686393,2695.003731,573.4071938,2861.487927,735.3089928,4.498967122,0.434325962,-0.01680936,0.004299598,535.7859891,154.2555648,0.488304521,0.116976397,-11.22532527,1.697266513,4.125135814,0.279777953,0.715311377,0.53440781,0.555526527,0.267746294,-1.278418449,0.222731003,-0.494703083,0.144769884,1.10531022,0.189152845,-0.911179188,0.269854887,0.166565476,0.125272369,-0.277845048,0.121386052,0.171661142,0.167992119,0.302844793,0.12109867,0.326256728,0.130235566,0.579336215,0.140276483,-0.157223094,0.11664005,-0.110210032,0.103573232,-0.028755862,0.097854162,0.031974531,0.100403399,-0.130707728,0.121550869,0.380905712,0.105644082,Normal
-10.25207178,0.982304461,0.040630909,0.007116139,507.3377127,197.0798512,0.077456861,0.007979531,0.118194276,0.021347882,0.061859599,0.05527772,0.049453754,0.018757368,7954.188329,1494.914579,1326.555088,518.2638951,4.100850454,0.330868077,-0.026362789,0.003341456,361.468586,166.1878725,0.560296818,0.068143051,-10.29674289,1.391213481,5.17046622,0.427491188,-0.101952468,0.398951396,-0.300116562,0.29472499,-0.001919748,0.297528336,0.208690487,0.210751885,0.176878971,0.172096035,-0.433623877,0.134191776,-0.186547475,0.146785268,-0.696699014,0.154457386,0.542412329,0.108183063,0.393358493,0.109790919,-0.03298456,0.112824338,0.269470015,0.106433204,-0.139605916,0.092179798,0.215407594,0.106756755,-0.016630624,0.080896182,0.008576335,0.078372315,-0.069203094,0.07968166,0.002351577,0.093329161,Normal
-11.06453334,0.961942675,0.034633428,0.005250159,304.2590972,200.0513483,0.110092935,0.013676738,-0.556930136,0.090116746,0.044016165,0.054099313,0.027901641,0.012413234,8064.366026,1839.125712,1094.857683,507.6846854,4.774761728,0.386265311,-0.023969562,0.003060613,325.2476246,162.7989681,0.41868092,0.04031153,-11.76699557,1.459673349,5.262147124,0.40861297,0.835463915,0.207672832,-0.183300264,0.237826888,-0.908439603,0.302696556,0.646633262,0.265927249,0.162105719,0.242584236,-0.771041435,0.127243133,0.032672761,0.160126441,-0.252807791,0.22794688,0.835334745,0.146845701,-0.168065564,0.179969674,0.484013375,0.136903728,-0.250688106,0.13952562,-0.085320084,0.143372899,0.188958592,0.118726483,0.09592769,0.119852367,-0.07470162,0.178253061,0.010197477,0.141623143,0.003640148,0.081451605,Normal
-11.66945933,0.944688845,0.0287099,0.007613271,442.751628,185.0670044,0.093652074,0.011724859,0.141636105,0.023973269,0.049998902,0.056590493,0.036603949,0.016190392,8593.302038,1242.666037,1260.427216,535.3829371,4.340099539,0.477288648,-0.022582034,0.003093376,381.0072997,157.0494615,0.563845641,0.078992863,-11.0975502,1.356873925,5.560461282,0.408161923,-0.273112537,0.157230069,-0.334745211,0.155684225,-0.287408768,0.150577581,0.109989249,0.107992106,0.289422116,0.12296198,0.105455017,0.092238195,-0.223554671,0.091046194,-0.531397124,0.111863791,0.516880301,0.09262734,0.39105093,0.078951188,-0.418316736,0.0697175,0.55189743,0.082551994,-0.256356058,0.066846478,-0.126087861,0.058925744,0.151798661,0.077114391,0.060077487,0.070209759,-0.065857901,0.066199286,-0.203382999,0.078933325,Normal
-9.273015759,0.682611485,0.052291938,0.004811286,661.7616247,178.3710187,0.080813435,0.007345776,0.098735654,0.012303391,0.056971322,0.051979534,0.046558085,0.015687179,5024.410081,594.6013492,1429.994403,498.2874899,4.180553326,0.379104844,-0.029365025,0.002452553,400.1802427,175.4644907,0.585248858,0.047519845,-9.913422186,1.60931009,5.3644442,0.378766272,-0.691311429,0.199152783,-0.791646394,0.306297462,0.44245008,0.323584462,-0.814850855,0.262081075,0.457755592,0.192660226,-0.304041147,0.192312617,-0.300101547,0.186431537,0.496170458,0.230686268,0.323114933,0.103900923,0.858437386,0.105346299,-0.755896901,0.095390127,0.277125348,0.110422644,-0.286962557,0.084132149,0.026624953,0.098316334,0.135239104,0.081217526,0.025256968,0.060300579,-0.074742411,0.056243996,-0.012865709,0.076520124,Normal
-13.57325868,2.136713784,0.048840705,0.005657257,535.6744555,207.015596,0.096196237,0.011373787,0.128982742,0.021370594,0.054121027,0.055753446,0.035012855,0.01223295,6651.631555,1885.581547,1264.59144,532.1475524,4.776155333,0.425186524,-0.017000088,0.005176358,358.793825,172.1940684,0.564049474,0.045853556,-12.06287566,1.716196816,5.164311927,0.454415758,0.57731113,0.256765875,-1.269545396,0.281998444,0.191102041,0.228895615,-0.254503668,0.207474906,-0.185827344,0.150184535,0.305180412,0.173278278,-0.317839804,0.164176005,0.183405756,0.173784838,0.646419554,0.155307272,0.76773838,0.148557818,-0.54319809,0.134241312,0.02071229,0.128844639,0.078297042,0.127693214,-0.408171939,0.105797247,0.192513605,0.151787097,-0.160951089,0.092395952,0.120207771,0.109476073,-0.068780274,0.114361973,Normal
-10.34691781,0.687227733,0.049477151,0.008261824,489.6946263,157.4926046,0.108208685,0.013960252,0.041856177,0.013174419,0.107600153,0.04707802,0.029190396,0.014371958,4876.969388,879.3495569,1637.705879,472.1192983,5.481135595,0.676987513,-0.023848692,0.002939918,454.057436,137.6606465,0.563470117,0.039754676,-9.780334819,1.45495857,4.106482538,0.304538511,0.205659785,0.199284242,-0.704877993,0.180140136,-0.391151785,0.165267715,0.996232336,0.178190919,0.153465166,0.188766272,-0.056113719,0.171934572,0.634161748,0.151036417,0.236885131,0.171361445,-0.008933879,0.142115214,-0.151665201,0.125455209,0.062226901,0.135473727,-0.211839758,0.130549198,0.323665051,0.125567395,-0.05252045,0.116500782,0.017250984,0.12091795,0.115617792,0.104615711,0.028588721,0.10597432,-0.157616407,0.103207742,Normal
-9.533334218,1.184775827,0.013356371,0.004660568,248.086376,185.4013847,0.166159537,0.020729508,0.216794579,0.061128692,0.070948992,0.04974389,0.029026363,0.015954332,8442.311465,1195.855152,1263.758595,466.2845237,7.168209544,0.715816304,-0.024491894,0.004865568,301.1903233,157.5820571,0.557303627,0.091283429,-11.06960492,1.644177415,4.981194451,0.334260699,0.011532985,0.213654629,-0.44199169,0.19289826,-0.118226558,0.201097204,0.183911759,0.132804162,0.314736749,0.136127236,-0.09892336,0.135490076,-0.341194611,0.127554498,0.710192637,0.145121894,0.149996637,0.135587913,0.367951963,0.113730405,-0.219933156,0.107519474,0.17849603,0.111673391,-0.143359009,0.118049886,0.160788186,0.106343769,0.156630589,0.10157276,-0.253080397,0.106318355,0.067313629,0.095085381,0.064969466,0.103549395,Normal
-7.58164348,0.742694055,0.009154296,0.001700922,210.6280111,192.8599712,0.167380767,0.02338053,0.215833095,0.040674271,0.037367026,0.053773319,0.035243691,0.023632774,10917.63813,1948.755899,1011.906348,509.5140849,6.923849828,0.602867096,-0.027175238,0.003607886,200.7524926,167.956613,0.542147033,0.104981715,-11.90163831,1.354956047,5.508691377,0.384257539,0.207561502,0.276867893,0.458580284,0.180071402,-0.797974329,0.296850519,0.755974597,0.210136582,0.619561704,0.236885295,-0.124079267,0.316354503,0.161642978,0.206061882,-0.048565475,0.248932109,0.608754128,0.174554861,0.228552879,0.272683855,0.265864525,0.158599657,-0.091891533,0.164675961,0.258696676,0.190498863,-0.254007562,0.135741973,0.332412113,0.158457624,0.233036496,0.238666577,-0.278985982,0.179203822,0.017981849,0.122499971,Normal
-12.65504196,1.320672576,0.048672694,0.008187301,608.3778628,191.1338028,0.104356716,0.013439845,0.108986744,0.026499642,0.061838193,0.059640757,0.034668188,0.010180424,8059.814804,1162.997155,1189.801983,583.0763818,4.748442679,0.423413376,-0.018490915,0.002763526,367.9327287,170.0662075,0.550781727,0.077146936,-11.72171508,1.211025908,4.937289803,0.340345254,0.358701076,0.194062426,-0.357878194,0.170164187,-2.238224667,0.244397875,0.395788172,0.153286073,0.335275539,0.157312274,-0.087399814,0.142591815,0.119594409,0.149243849,0.114483196,0.138907391,-0.103853407,0.134616193,0.184047995,0.129033818,0.161263248,0.131370246,-0.270612923,0.133315074,-0.01129683,0.133984775,0.027001449,0.122413009,0.214814828,0.131489403,0.103030387,0.119934407,0.045667065,0.12288343,0.000815571,0.108143256,Normal
-12.60779092,0.88861248,0.046708455,0.005746909,597.6822829,63.13468709,0.076056529,0.007455752,0.126005572,0.016517182,0.147161725,0.029947223,0.02774138,0.012861481,3979.477232,844.8639164,1523.509401,386.6901772,4.152768342,0.278536845,-0.019637356,0.002474848,438.3023321,48.38138289,0.514878635,0.105821149,-10.81506321,0.354013336,4.709518586,0.293413212,0.226844463,0.249045878,-0.62976075,0.279896088,-1.056340268,0.241151368,0.403403106,0.246331215,-0.189083268,0.212429989,0.413281667,0.190393171,-0.676780305,0.195626455,0.161539086,0.208313438,1.106539915,0.197405093,0.12071474,0.169699228,0.158051194,0.191658035,-0.113211804,0.151908555,0.197204002,0.140700379,0.075324989,0.151180463,0.055492024,0.106859733,-0.034316457,0.11880882,0.029359814,0.109485517,-0.157243983,0.103973004,Normal
-10.82256253,1.238871048,0.015333423,0.00558555,242.9258604,201.3556434,0.190920731,0.024133846,0.2145177,0.030309156,0.075137499,0.054142929,0.029491695,0.01084738,7608.710858,1026.454618,1348.542189,521.7501284,8.296680639,0.93542603,-0.018956893,0.004005186,322.8663248,165.1681045,0.596160149,0.048807991,-11.99843289,1.392686917,4.954796523,0.396030427,-0.581926904,0.258580674,0.217475003,0.205961602,-1.461833641,0.218451229,0.892276422,0.225457168,0.179600075,0.206314766,-0.488405495,0.217865524,0.277964488,0.15867524,0.271796477,0.178553914,0.68772637,0.173128367,-0.305397901,0.141545811,0.422046699,0.16669028,-0.534365292,0.156976552,0.234965054,0.134859071,0.17313999,0.168099748,0.15840575,0.136403168,-0.23728287,0.135581791,0.076304716,0.138821609,-0.053674068,0.140689109,Normal
-14.56197738,1.907014849,0.029171633,0.007733919,464.0042753,210.1851169,0.112452233,0.01570358,0.114449586,0.010972559,0.141522504,0.05060831,0.011452819,0.00709005,3533.303283,559.5501076,1680.847236,565.5195586,5.231624227,0.600546899,-0.01572604,0.004044296,451.7078807,162.4968539,0.652102754,0.046211958,-10.96429856,1.792454656,4.133084958,0.282736856,0.437527277,0.164499844,-0.861822957,0.139616491,-0.317319796,0.143269858,0.494028159,0.164332147,0.223477394,0.119917132,-0.189593944,0.133265177,0.208261681,0.108031588,0.833119899,0.122191879,-0.171823247,0.095518438,0.194144577,0.127782784,-0.062973466,0.116739491,-0.040864785,0.089214458,0.223445153,0.113145221,0.047839198,0.060473874,-0.110971499,0.078498966,0.088316692,0.075779539,-0.115633861,0.091162483,0.001980225,0.074362931,Normal
-9.354414144,1.429042948,0.045536449,0.00418241,338.8467435,181.3534583,0.094385037,0.009479936,-0.273156583,0.101724908,0.079215107,0.049269652,0.040876438,0.014663335,4998.111248,707.2083343,1176.643036,472.6426558,4.617942615,0.390638126,-0.028328222,0.005021055,372.1230923,152.0073089,0.491450215,0.064598967,-10.60121633,1.544494606,4.59273319,0.296742172,0.841431058,0.214073788,-0.630381487,0.197966144,-0.791853934,0.18162746,0.201621573,0.13547566,0.632185423,0.140661416,0.079356255,0.176156448,-0.077196967,0.111643202,0.483834389,0.124712766,0.083696847,0.130788027,0.544020552,0.173260079,0.419608187,0.152964435,-0.074410838,0.106667638,0.009781768,0.111527932,0.022887097,0.157819463,0.02172837,0.101430453,0.235104792,0.107500849,0.186077781,0.100288246,0.037644888,0.098009907,Normal
-8.146158288,0.863146628,0.031978558,0.005758313,417.6067091,155.4209166,0.124163704,0.010106243,0.102829631,0.048987591,0.058338592,0.050697172,0.02198253,0.014579424,7283.275274,2273.776359,1218.285273,461.3102016,5.60228542,0.337336224,-0.027083797,0.002647215,293.4230985,143.6188092,0.595903928,0.044489776,-10.71332294,1.60027032,5.049063369,0.54223435,0.526714265,0.27372233,0.657206563,0.171115216,-0.926926001,0.200514126,0.631992646,0.280610069,0.480639271,0.302925859,-0.379814541,0.15236737,-0.505128645,0.258701705,0.456053067,0.143579882,-0.691362254,0.193504582,0.486273353,0.17212025,0.062011606,0.23237134,0.165722734,0.143335249,0.195454635,0.101694151,0.24739176,0.088790284,-0.140585263,0.15962306,0.024531971,0.183525536,0.065133534,0.138974001,-0.270756245,0.108177456,Normal
-8.336882897,0.663840667,0.025510283,0.004014201,350.8226543,47.08080016,0.154870407,0.016548718,0.154489426,0.019775028,0.057759894,0.011905828,0.021356859,0.019073636,7329.53897,846.5884418,1236.743725,47.3188681,6.501011989,0.637382299,-0.028196215,0.003547777,342.1821524,29.76868691,0.649544183,0.043007508,-10.51660733,0.525102941,5.298774049,0.167806359,-0.028844447,0.229861906,-0.225137887,0.164684904,-0.778873144,0.168741025,0.393735156,0.136606201,0.845910449,0.165088437,-0.46522746,0.171637157,-0.192260588,0.138457401,0.520707842,0.133525875,0.256132282,0.147920075,0.263140938,0.131349118,0.392631052,0.115117434,-0.175678798,0.098783823,0.04534444,0.10631006,-0.100896479,0.122564149,0.440467677,0.147903195,-0.43520186,0.106243989,0.424837166,0.098827961,-0.207312843,0.095044216,Normal
-11.23136319,1.964694143,0.043918874,0.02835943,436.8112557,418.2027315,0.110399882,0.01202363,0.141436367,0.013309687,0.070402493,0.050997231,0.018355813,0.01099404,5383.36894,1639.841688,1340.38031,566.4675257,4.854478908,0.423600727,-0.022142528,0.003456867,357.0434174,144.310288,0.63443427,0.043956056,-11.02769737,2.275720906,5.201838505,0.580851065,0.257264923,0.157168079,-0.681508747,0.138475136,0.61069637,0.250462867,-0.079680129,0.110636338,-0.176390312,0.116363871,0.344236532,0.183145516,-0.647657465,0.153814417,0.185500014,0.08217032,0.461989163,0.107124425,0.631292715,0.105146296,-0.22137225,0.090595963,0.2056027,0.123621936,-0.197186946,0.074548677,-0.006977591,0.061825014,-0.149829498,0.080003603,0.016445461,0.102858428,0.055664295,0.110277131,-0.122445006,0.081763626,Normal
-10.6391374,0.838080794,0.05711797,0.00692041,699.9119509,139.1595097,0.079539273,0.01328025,0.115870224,0.014054023,0.087472784,0.047373366,0.047280024,0.018912208,6858.873986,1408.304844,1518.518278,494.0204507,4.10668119,0.40822538,-0.025242799,0.002652442,443.5368952,119.5284956,0.538244253,0.081127669,-10.14569565,1.077961497,4.851290557,0.479545587,-0.68740786,0.404816185,-0.71561777,0.26491018,-0.600948028,0.183589099,-0.34151962,0.188783742,1.352110644,0.197005611,-0.452750219,0.131563038,0.142319544,0.151382208,0.812593619,0.151485623,0.103835246,0.109657272,0.086107849,0.141388473,-0.393565298,0.100017539,0.413809005,0.105747566,-0.254117022,0.107358179,0.545294808,0.124946099,0.078129159,0.125748419,-0.213717182,0.078966142,0.166542621,0.085492994,0.011202954,0.098244541,Normal
-8.535193958,0.659883212,0.024204613,0.006022309,413.786988,34.14791417,0.112896598,0.009400125,0.148479401,0.012201335,0.048367189,0.02777238,0.045674341,0.015058455,9698.149685,1397.880738,1288.329504,279.1902645,5.245587762,0.381079184,-0.030352971,0.002879677,393.2842183,36.09098788,0.570269008,0.035270714,-10.51203127,0.432267923,5.702089076,0.316650518,-0.381731388,0.19721467,-1.021160807,0.224029034,0.084955781,0.176582373,0.03182216,0.125489173,0.983094059,0.128661279,-0.402016969,0.167354071,-0.118406419,0.210710082,0.594650421,0.116611407,-0.091481166,0.121112907,0.446683856,0.112605723,-0.018927465,0.152494582,0.188845781,0.113922026,-0.089381275,0.088820634,0.300946425,0.093556615,-0.129605929,0.148780051,-0.241910613,0.100395486,-0.044303233,0.094127865,-0.127090025,0.118349485,Normal
-13.57473457,1.637912209,0.062208391,0.00763393,724.7056386,166.051107,0.06869978,0.007626389,0.099422174,0.009438289,0.102514777,0.051115125,0.027818408,0.008366435,3948.915652,547.9534713,2539.343585,479.6851496,3.710273171,0.32211792,-0.019846432,0.003796031,506.3794372,154.9897697,0.561258527,0.087334582,-9.852470301,1.597202783,3.957725395,0.292806636,-0.294331135,0.137080821,0.078219899,0.097234235,-1.642192122,0.125090486,0.653227025,0.066752417,0.206448977,0.050241646,-0.046191359,0.051537588,-0.251889894,0.066108944,0.60398614,0.078279767,0.160962553,0.090233254,0.356462679,0.076991872,-0.083806459,0.066907622,0.117327246,0.054088988,-0.409545237,0.054642802,0.261521597,0.050151101,0.160099635,0.047725397,-0.210008543,0.042022158,0.27165293,0.043468207,-0.116672924,0.033597221,Normal
