Vmfcc1Mean,Vmfcc1SD,Vmfcc2Mean,Vmfcc2SD,Vmfcc3Mean,Vmfcc3SD,Vmfcc4Mean,Vmfcc4SD,Vmfcc5Mean,Vmfcc5SD,Vmfcc6Mean,Vmfcc6SD,Vmfcc7Mean,Vmfcc7SD,Vmfcc8Mean,Vmfcc8SD,Vmfcc9Mean,Vmfcc9SD,Vmfcc10Mean,Vmfcc10SD,Vmfcc11Mean,Vmfcc11SD,Vmfcc12Mean,Vmfcc12SD,Vmfcc13Mean,Vmfcc13SD,Vmfcc14Mean,Vmfcc14SD,Vmfcc15Mean,Vmfcc15SD,Vmfcc16Mean,Vmfcc16SD,Vmfcc17Mean,Vmfcc17SD,Vmfcc18Mean,Vmfcc18SD,Vmfcc19Mean,Vmfcc19SD,Vmfcc20Mean,Vmfcc20SD,Label
-11.00280816,1.27313819,5.069280891,0.268313641,-0.083348023,0.171385147,-1.520466766,0.214597199,-0.539039845,0.163565295,0.153167951,0.185354873,0.857140613,0.183484454,-0.29975899,0.153143501,0.27998503,0.162160042,0.19438929,0.13808463,0.030918405,0.119001342,0.229249932,0.161069039,-0.454332736,0.143216637,0.580493545,0.123224818,-0.337599204,0.105747193,0.251621443,0.111246217,-0.190595674,0.112765451,0.07624937,0.11115171,0.114750031,0.148507772,0.023179297,0.117888295,Pathol
-11.53364602,0.39907918,4.49091576,0.262213355,0.119434187,0.136238103,-0.233201101,0.15749989,-0.40797148,0.185608826,1.46543635,0.215137702,0.192124087,0.146638957,-0.532088021,0.175623219,0.441347524,0.140606948,-0.029873093,0.107107631,0.409713457,0.153265055,0.014361125,0.119807548,0.221119113,0.093950699,0.156918096,0.113167001,0.107969803,0.115594209,-0.03849585,0.094755746,0.041942342,0.084813958,0.168145472,0.11692241,0.005171536,0.09768239,0.075574713,0.095184163,Pathol
-11.63321648,0.236307049,3.948304151,0.168961248,0.405669732,0.151926389,-0.082148365,0.160948051,0.448966069,0.170128266,0.928962286,0.187450985,-0.157878345,0.17506855,-0.337497788,0.170397342,0.28443182,0.140794122,0.535113205,0.133181215,-0.161378745,0.118136377,-0.018119456,0.132196345,0.591785293,0.138742263,-0.341573411,0.121985985,0.001240309,0.12071054,0.101891174,0.138075817,0.188768704,0.132025636,0.545887339,0.148419809,-0.115622172,0.133739321,0.496623995,0.141676487,Pathol
-11.83338284,0.912229344,4.419117968,0.139754496,0.091396648,0.15259737,-0.249883453,0.095447491,0.231780547,0.107526358,0.450420761,0.085835027,-0.272557528,0.087711782,-0.779562233,0.121888025,0.726875475,0.099535635,0.519190155,0.11754662,-0.047369814,0.074479565,0.139689826,0.062541954,0.285341245,0.066780342,0.190722556,0.076677202,0.118644336,0.078954074,-0.205348789,0.070965497,0.161659421,0.056959799,0.189327111,0.075227091,-0.04807792,0.057429723,0.107692219,0.058915453,Pathol
-10.22109336,0.35429507,4.118834619,0.208950302,-1.401988558,0.232248403,0.172634983,0.289802753,-0.582946509,0.221132971,0.876379927,0.246216852,-0.309793785,0.159318024,-0.200191055,0.152553112,0.295462836,0.160116206,0.519393448,0.15151732,0.128376997,0.128907179,-0.370852465,0.116417363,0.597950685,0.115164834,-0.170698572,0.139386829,0.155484709,0.103064578,0.32464814,0.10787761,-0.253110055,0.117207744,0.414626361,0.122214236,-0.046048724,0.090021966,-0.038176568,0.096541497,Pathol
-13.62745954,2.031295156,4.709540957,0.538890943,0.348180687,0.21152808,-0.612452245,0.184153607,0.36271627,0.192002506,0.442201927,0.169890565,-0.794416625,0.183468106,0.202267991,0.156729909,0.170415936,0.164472611,-0.510578188,0.151356373,0.51033548,0.185860163,0.969335869,0.161560783,-0.49177836,0.144225412,0.305925438,0.123642331,-0.014590836,0.105523506,0.090976075,0.114818132,0.072643636,0.122754534,-0.151803259,0.107267881,0.117435265,0.105281795,-0.020936821,0.095390146,Pathol
-9.244981742,0.652478287,3.302527441,0.107176631,-0.290106212,0.175993374,0.458371414,0.134128894,-0.541579576,0.097281627,-0.023826254,0.098646399,-0.398122123,0.111399966,0.439432482,0.081651722,0.181670759,0.078770383,0.587330359,0.07158191,-0.550743923,0.09149348,0.320244365,0.069849689,0.306784963,0.070677708,-0.122314098,0.075990269,-0.032961403,0.075066583,0.277080469,0.073520122,0.155652952,0.080759978,-0.002601818,0.097427847,0.20764968,0.04918546,-0.26283308,0.085497337,Pathol
-11.69571597,0.239676364,4.688745922,0.216700312,-1.157646037,0.137877796,0.166059769,0.119205898,-0.505393721,0.153911382,1.182019768,0.158326508,0.433447916,0.129885489,-0.185437166,0.125830078,0.333027908,0.122708089,0.237420178,0.124711461,-0.230353177,0.119565773,0.296290666,0.112225034,-0.142607843,0.098813838,0.409274246,0.10155487,0.172395317,0.091539434,-0.029449719,0.096117575,0.092467664,0.106344666,0.037965139,0.084313526,0.568599814,0.10776498,0.174502803,0.10367143,Pathol
-10.70169693,0.350436511,3.034557888,0.141351793,0.322524292,0.218261064,-0.353045927,0.1843869,-0.039168365,0.169397823,0.358749585,0.153679126,-0.279271351,0.132633634,-0.362255033,0.182613808,0.252055146,0.129534108,0.82794909,0.161432979,-0.009416158,0.145360842,0.136780726,0.1419691,0.110061512,0.168750847,0.26877991,0.125980642,-0.035649389,0.149545831,-0.066539787,0.143883279,-0.182496392,0.133147778,-0.171145268,0.124437791,0.101582789,0.125651301,-0.125583393,0.109503396,Pathol
-11.20486047,0.229842972,3.784896335,0.161285164,-0.600592245,0.175566788,-0.185688666,0.158476301,0.080914769,0.197656025,0.082179911,0.184541296,0.564254748,0.160913928,-1.044299663,0.221060359,0.085112994,0.1714703,-0.043084944,0.162189879,-0.110990763,0.165006819,0.047821845,0.158312673,-0.404770932,0.165232435,-0.251884514,0.14147279,0.298499201,0.162102048,-0.335231504,0.113025119,0.11861238,0.125142775,0.158799024,0.127877904,0.005003221,0.13441207,0.06931167,0.116246631,Pathol
-11.57228477,0.165428538,4.462992953,0.150920476,0.173648898,0.139663022,-0.812866885,0.157075453,-0.004564925,0.178287975,0.080077573,0.17830479,-0.547113918,0.166640998,-0.062820067,0.171956474,-0.051471555,0.22874021,-0.426683386,0.162203447,1.05125165,0.178181703,0.399750368,0.162514402,-0.491112276,0.176810317,0.68709186,0.159180647,-0.181550999,0.107515047,0.115344666,0.127623575,0.025608532,0.10524368,-0.010907599,0.116419248,0.164811393,0.13529038,-0.058172795,0.122559562,Pathol
-14.89058466,0.669811287,4.308759601,0.298433671,0.310344014,0.14942537,0.162254382,0.146013105,-0.550246655,0.139603179,0.615001806,0.146586866,0.137522633,0.143530873,-0.902349985,0.15619666,0.316962164,0.1358736,0.27560692,0.151263606,0.627204362,0.163969211,0.100050335,0.118391806,0.059449947,0.159535042,0.04594113,0.16758532,0.103601202,0.130770609,0.513464182,0.153435828,-0.193931619,0.139776272,-0.052449628,0.127442723,0.068592741,0.135682106,-0.159995722,0.125445739,Pathol
-10.16717298,0.951644311,3.477345086,0.318651939,-0.33135566,0.213653338,0.652754432,0.195563876,0.286622127,0.241197919,0.57805511,0.245174494,-0.175727644,0.188933201,-0.165195215,0.177380064,0.194094021,0.158587901,0.354450984,0.163721155,0.113494917,0.160099228,-0.15804803,0.173687241,-0.069544071,0.172220786,-0.007120593,0.143746581,-0.172239107,0.133557388,0.30656324,0.132160494,-0.363325003,0.138184597,0.126370465,0.123118172,0.03085011,0.114837172,-0.120964375,0.124923495,Pathol
-13.43801174,0.988355587,4.916633895,0.131324992,0.918607896,0.221583062,0.45349867,0.137775678,0.358202463,0.153670075,0.929905622,0.184396951,-0.736812705,0.191591175,-0.496101361,0.215225162,-0.006200031,0.167777966,0.067646804,0.145036644,0.683740002,0.162868809,0.070266541,0.139153841,0.274555194,0.123583489,0.460286458,0.136497913,-0.049443765,0.132244049,-0.035244815,0.117893544,-0.26401033,0.131794757,0.151304697,0.11517214,0.092595765,0.104462184,0.251075693,0.095589384,Pathol
-12.05473956,0.282293078,4.835969431,0.26812595,1.469722256,0.200106004,0.316636207,0.378437054,-0.212732669,0.143677165,0.019875134,0.234659761,-0.071446571,0.166247718,-0.032661014,0.129306869,-0.747594383,0.207017589,0.368479311,0.124432668,0.39939925,0.124179625,0.037815876,0.119431304,-0.329632075,0.141855211,0.365319645,0.12475574,-0.130702213,0.112717395,0.12531054,0.129859374,0.389707603,0.120602479,-0.141749948,0.110469405,-0.138629879,0.115362495,0.069785643,0.113923441,Pathol
-13.57710083,1.55995625,3.629791404,0.323438473,-0.456491615,0.251757428,-0.094832415,0.314060461,-0.264671907,0.278813997,1.214788477,0.273607892,-0.008270237,0.24417914,-0.359818879,0.279893661,0.789220918,0.271062816,-0.030689673,0.279274319,0.035474423,0.260012874,0.470513898,0.237444316,-0.215081781,0.227731715,0.672487335,0.218767766,-0.17111189,0.213303303,0.226978031,0.189030662,-0.341724267,0.203183927,0.210554388,0.177616793,-0.295639346,0.184405813,0.207091136,0.157773573,Pathol
-11.69441065,0.949701607,4.817238209,0.2951444,0.010414646,0.318384624,0.393293938,0.29921874,-0.240154241,0.211561722,0.622698049,0.194039274,-0.588708716,0.16062792,-0.100580359,0.203066482,0.143924407,0.194000961,0.540173788,0.174202002,0.365387086,0.147621647,-0.275709181,0.155079215,0.411120611,0.14028356,-0.11368193,0.093880948,0.298479093,0.115130603,-0.188921104,0.123925622,0.215253591,0.087199216,-0.132394162,0.10194992,0.344562181,0.113358996,-0.085053534,0.09345682,Pathol
-12.38993929,0.918613404,4.594910644,0.190766469,-0.321924698,0.145478808,0.156857382,0.131755641,-0.854461693,0.126963553,1.301567054,0.124170983,0.077471133,0.11794043,-0.515444508,0.125743368,0.672079457,0.114404736,0.002546595,0.134065075,0.165238044,0.141583821,0.295603535,0.111719005,0.413894577,0.111149798,0.004364433,0.16564644,-0.153041768,0.092245972,0.159854317,0.115658356,0.03757245,0.082788456,0.045505909,0.080146925,-0.18870831,0.098848536,0.072806345,0.119576797,Pathol
-11.76303145,0.542175931,3.365678422,0.197650988,0.263773446,0.215193371,-0.138193389,0.222058653,-0.040401471,0.240904805,1.005549405,0.191524653,0.840725146,0.222328244,-0.202122199,0.198986879,0.639494117,0.195784698,0.109542762,0.165260184,0.107852749,0.161901073,0.054659037,0.157638708,-0.001946896,0.146237082,0.015471837,0.155199019,0.1632794,0.136154814,0.378456628,0.134038079,-0.148877362,0.167485352,0.25969064,0.134830999,0.084117378,0.152919753,0.197134118,0.136493949,Pathol
-11.04586222,0.794335416,4.314923492,0.16856168,-0.32580058,0.202868501,0.296656742,0.154413366,-0.579825486,0.134710887,1.279095435,0.159015793,-0.421728852,0.127140659,0.193935698,0.127039517,-0.264805743,0.117830447,0.643390385,0.115894335,0.010885005,0.117622219,0.222897181,0.102498247,0.426641934,0.108119196,-0.168677461,0.08359215,0.448219222,0.091720666,-0.038461361,0.088284765,-0.026465896,0.097057302,0.097862698,0.08317837,0.121527262,0.094603712,-0.043796229,0.08528301,Pathol
-10.37310343,0.412037908,4.326945343,0.174496013,0.477739149,0.267831107,-0.217941478,0.213306044,-0.404586476,0.234655575,0.676443813,0.221408892,0.283694443,0.279723576,-0.566990913,0.152084583,0.181104145,0.144360389,0.205528427,0.137183826,0.171477033,0.134085126,0.204161734,0.146059893,-0.088968373,0.110949376,-0.385908945,0.157614018,0.295748419,0.115617154,0.240621187,0.156086519,0.057342806,0.081690864,0.158189007,0.094700226,-0.11882611,0.108664784,0.229350532,0.092343548,Pathol
-13.38029191,0.7457623,4.02302276,0.354160711,-0.698155561,0.25540383,-0.244412968,0.277401291,-0.965395475,0.254198,1.299362404,0.254441236,0.560684797,0.240659273,-0.89760717,0.243380817,0.954055599,0.247090089,0.243582893,0.228547911,0.155597263,0.213031096,-0.002042957,0.224901986,0.046095805,0.209069622,0.079761319,0.203550626,-0.099986996,0.180170881,0.382543605,0.163878562,-0.278688816,0.189523393,0.26807349,0.162277055,0.117547963,0.165325945,0.148719314,0.181876422,Pathol
-12.82303417,1.04809482,3.781654634,0.245141059,-0.486391708,0.144421296,0.447999346,0.166761423,-0.826050311,0.200528835,1.15137734,0.170160314,-0.314191752,0.205920358,0.142090808,0.115136341,0.627546984,0.14811863,-0.128425297,0.12270143,-0.02445599,0.103708245,0.153342701,0.138896113,0.058591531,0.09214245,0.055774743,0.152381836,0.382469351,0.108649977,-0.080253516,0.184956092,-0.303653507,0.162290114,-0.965414305,0.188496822,-1.263862218,0.178222378,-1.14594787,0.193463788,Pathol
-11.32311411,0.490950386,4.922496736,0.21396654,0.402613088,0.247734703,-0.031510325,0.137430092,-0.365779755,0.258296795,-0.068239698,0.204531256,0.218961212,0.148362967,-1.1154754,0.223522494,-0.388448178,0.169766424,0.12700568,0.134926714,0.519049735,0.136715374,0.279708907,0.125993884,-0.033359942,0.124240576,0.368452936,0.097847742,-0.144382511,0.101347567,0.081742666,0.121305527,0.020031141,0.147169125,-0.328192941,0.114227957,-0.070374086,0.079022007,0.090951454,0.076487264,Pathol
-12.72109536,0.794878657,3.192175555,0.397810409,0.265139478,0.28183918,-0.888739141,0.209643112,-0.408839837,0.24492436,0.552781442,0.276002355,-0.272659934,0.17105656,-1.207760603,0.188156852,0.287109786,0.166861455,0.080803907,0.257292696,0.002369336,0.300421985,-0.007104691,0.201141536,-0.312540882,0.220001048,-0.021997318,0.318448168,0.06078823,0.173363321,0.196339208,0.18819976,-0.444472135,0.199291848,0.268561674,0.18862126,-0.269087912,0.205753033,0.082806615,0.213684202,Pathol
-11.25805567,0.453137681,3.882241039,0.262379965,-0.445544888,0.188418004,-0.311579777,0.206881131,0.358735315,0.222309185,0.272947569,0.167627043,0.615609042,0.184055179,-0.535480758,0.214042471,1.141280923,0.158335805,0.412218168,0.204107835,0.257547871,0.179107125,-0.118626966,0.129285484,0.368899987,0.178716049,0.131764041,0.161937843,-0.239253028,0.14928713,0.262982584,0.181383692,-0.41323926,0.17220475,0.395262518,0.168963984,0.130337897,0.1926305,0.07658872,0.227523705,Pathol
-14.88446736,0.291214859,5.597115366,0.269570659,0.975936772,0.157426669,-0.733988151,0.190439367,-0.116990379,0.140221513,0.300325409,0.129556502,0.520228862,0.160698968,-0.198956478,0.13006222,-0.160077978,0.134800113,0.332615058,0.130269111,0.037754876,0.15010133,0.164631497,0.171520261,0.076876589,0.139578457,-0.127594146,0.111050393,0.237746193,0.123144382,0.37667034,0.132652751,0.046406844,0.115020133,0.036825437,0.139871647,-0.146661535,0.150459831,-0.007198327,0.13877142,Pathol
-10.56514293,1.17346128,3.996778657,0.235833404,0.677534816,0.198659717,0.41027837,0.148666383,-1.296027018,0.170782368,-0.06175703,0.081123609,0.334638876,0.122144493,-0.730059523,0.156957296,-0.49539581,0.123682483,-0.193824699,0.115839613,0.132329607,0.09314806,0.567581681,0.102016388,0.175654049,0.125796213,0.449496424,0.115829118,-0.696329918,0.129267555,-0.389890085,0.095609533,0.292216582,0.086588505,-0.642826301,0.114914533,0.480602857,0.094865369,-0.410732507,0.102922459,Pathol
-12.75125958,1.373601884,4.828731063,0.244601762,0.048939032,0.345798988,-0.438923411,0.166517173,-0.680826095,0.164288118,0.291690692,0.183502589,0.318574994,0.245137077,-0.596403783,0.182825604,0.939764881,0.190451623,0.651806667,0.139699424,0.161709854,0.165787722,-0.003596738,0.154156819,0.404153255,0.135562347,-0.107862492,0.125277867,-0.016777307,0.16959699,-0.268288699,0.117968555,-0.073825245,0.135101271,0.270897963,0.156731127,0.266835912,0.167231744,0.519056953,0.163279119,Pathol
-13.54570881,0.890028378,5.160800604,0.478332314,0.414529236,0.327982062,-0.639795406,0.203251865,-0.337765166,0.195177998,1.075294818,0.291885871,-0.389422041,0.217143653,-0.422045176,0.167400659,0.364304798,0.148373969,0.014333867,0.142613573,-0.111715253,0.122358207,-0.090179048,0.130571461,-0.055531388,0.171625004,0.167903002,0.107494204,0.263565708,0.132847943,-0.015396011,0.130205843,0.101086104,0.105950915,0.349800676,0.135819621,0.342816052,0.162164397,0.557613759,0.118736131,Pathol
-12.174433,1.506596711,3.411134647,0.307153605,0.11557953,0.274421145,-1.080039157,0.272372721,-0.597104776,0.183046741,0.501205091,0.191108432,-0.156232237,0.202786275,-1.041812106,0.24157057,0.318643768,0.210725075,0.308585131,0.185700473,0.115127842,0.181897653,-0.073403952,0.194021154,-0.367679926,0.193846909,-0.314142039,0.177631435,0.107005041,0.151683259,0.118585444,0.13403589,-0.315140548,0.157995294,0.251836388,0.148691571,-0.240984314,0.14820641,0.250693296,0.150745459,Pathol
-11.78944954,2.245427958,4.715162258,0.352561661,-0.264455179,0.162467375,-0.177526161,0.165406748,-0.609961456,0.155405666,0.15815347,0.14711663,-0.170401823,0.13905532,0.082664862,0.127961046,0.66647201,0.150645505,0.347713274,0.133644031,-0.311485523,0.122411325,-0.226141028,0.110050662,0.35870164,0.113890716,0.010984562,0.120407504,-0.066304909,0.089986828,0.155848291,0.092964897,-0.375181123,0.099333042,0.217934166,0.109431857,-0.159636598,0.095199817,0.069490563,0.08270012,Pathol
-11.99083744,0.859291334,4.196026931,0.212777197,0.180308512,0.144510365,-0.344395483,0.161151211,-0.311425129,0.17236553,1.206195208,0.164252128,-0.402961685,0.127705807,0.188256171,0.128951578,0.140085758,0.151810948,0.667005807,0.120797189,0.118540379,0.113331291,0.16314298,0.110137194,0.075727563,0.105166057,-0.462584811,0.113720494,0.592138607,0.087644751,-0.236752289,0.093813532,0.19346742,0.0781832,-0.002626655,0.098229813,-0.138847468,0.08851049,0.049412636,0.082306421,Pathol
-11.99638234,0.313680063,5.052425181,0.163621334,-0.869029287,0.133772884,-0.546070081,0.1522542,0.460995943,0.135851028,0.893662895,0.144493292,-0.056092363,0.110250288,0.001400607,0.103400391,0.369836551,0.11601162,0.383814068,0.100855728,0.217992322,0.105180574,-0.175452933,0.110336786,0.145182286,0.09598853,-0.077583079,0.087016587,-0.319241743,0.088321484,-0.256728999,0.10048834,-0.160673121,0.093471683,-0.082327587,0.089465272,-0.192350528,0.100897835,0.225297826,0.088593378,Pathol
-12.2901379,0.354577981,3.186506378,0.171065242,-0.074988937,0.190625163,0.006056727,0.160292384,-0.114327274,0.173091044,0.542953375,0.164726023,-0.305132283,0.171772221,-0.444044564,0.178067659,0.474554235,0.161878153,0.368865734,0.162872678,-0.452406915,0.186751198,0.275423321,0.159494948,-0.13376973,0.151970708,0.376581392,0.148624815,-0.453019363,0.175228115,0.104661727,0.158583174,-0.31734258,0.143849814,0.282319625,0.150695175,-0.188129943,0.141159339,-0.193266408,0.135412117,Pathol
-11.72704642,0.650934707,3.342396276,0.295395721,0.926492675,0.264075534,-1.419807303,0.300353068,-0.756003941,0.253954894,0.428915134,0.288892451,-0.191310405,0.279148319,0.003796106,0.2780481,-0.486153894,0.301225836,-0.371598957,0.215390187,1.47380484,0.307867236,-0.255927547,0.18786012,0.149077134,0.209036752,0.067420755,0.175101255,-0.257942376,0.273586223,-0.00945765,0.171979445,0.127715439,0.158933659,0.015437779,0.167010486,0.246406226,0.123859045,-0.153003699,0.198394752,Pathol
-9.780098976,0.56723017,3.02490498,0.120287427,-0.457569774,0.129667282,0.927934142,0.179350739,-0.123140883,0.184619649,0.70721361,0.14349829,0.01721416,0.135143049,0.436068259,0.138846128,0.490671572,0.166359955,0.067946369,0.129205842,-0.310610197,0.128834991,0.31311271,0.125496097,0.27454181,0.131077139,0.22660155,0.151650124,0.222209579,0.138753112,-0.006860715,0.106256399,-0.017054679,0.176034817,-0.010764109,0.125576621,-0.064012382,0.110787396,0.201668957,0.13529535,Pathol
-10.93245338,0.25399588,3.396487932,0.17925664,-0.178375274,0.170628277,0.394707498,0.174658439,-0.425677822,0.15400075,0.740842933,0.202481377,0.484001182,0.163626705,-0.059681825,0.146681465,0.465265278,0.160069684,0.417394883,0.185063921,-0.080119053,0.153121474,-0.252654028,0.171617575,0.341242148,0.129024375,0.123248548,0.137988622,0.081649529,0.147809816,0.312340581,0.15026593,-0.143688049,0.118226159,0.236608831,0.175199692,0.046313671,0.096075814,0.027390529,0.121813219,Pathol
-12.17114354,0.907804212,4.276676996,0.284561334,0.24388514,0.164520734,-0.021431635,0.168830862,-0.037058433,0.136209333,1.041604239,0.179487901,0.345614203,0.133737503,0.237379839,0.130269288,-0.44307071,0.141739464,0.620578047,0.158313731,-0.417266286,0.123426696,0.212371821,0.110180196,0.194318955,0.111124075,0.058117949,0.08192779,0.22556684,0.100300826,0.139535719,0.093846371,-0.100197604,0.103535316,0.052235894,0.089607113,0.0148695,0.086480896,0.002193614,0.091921157,Pathol
-13.36393112,0.55059923,3.065754357,0.198972104,0.600800428,0.173851459,-0.004289758,0.223771094,0.456234486,0.185690738,0.267361501,0.176780995,0.126480784,0.193780204,0.547836268,0.202166198,-0.507204702,0.176737704,-0.116847269,0.204897105,0.370448101,0.21156541,0.004898129,0.173700484,0.2062381,0.173686674,-0.124856487,0.183870058,0.197720287,0.184468743,-0.33033388,0.185575154,0.35630042,0.152973939,0.41277994,0.155117439,-0.134571415,0.142751737,-0.011537644,0.137583728,Pathol
-14.48764948,0.483523471,5.456271007,0.2949283,-0.034109038,0.196539321,-0.130358548,0.169939916,0.572287643,0.124047622,0.936331662,0.136924842,0.307868246,0.118193815,-0.225436442,0.124161549,0.212119745,0.113395901,0.434742921,0.115094357,0.745134971,0.16023606,-0.020912213,0.101207367,-0.334685281,0.104399976,0.107966176,0.086704664,-0.136418773,0.122970598,-0.018169913,0.113760486,-0.145300224,0.114580102,0.196430217,0.111547354,0.141172474,0.097889096,0.154287999,0.095105593,Pathol
-11.44723639,0.832160851,2.150017202,0.28729401,-0.815325366,0.242936896,-0.41082966,0.321277044,0.641171195,0.193721504,0.560157072,0.233117115,0.052317929,0.232055658,0.093211101,0.252606572,0.57201456,0.218144356,0.593578529,0.195570781,-0.064901625,0.199390888,0.251717325,0.218419576,0.117936294,0.193182845,0.262944668,0.187451924,0.41541118,0.178119173,-0.015039672,0.165676129,-0.197352195,0.152923892,0.418263567,0.156083767,-0.175804127,0.146793694,0.194883288,0.18276579,Pathol
-12.26185349,0.337083161,3.942192931,0.218676581,0.354875273,0.174426853,-0.765822289,0.198096704,0.904634636,0.249899811,0.598235629,0.21608614,-0.258412772,0.164283691,0.567948964,0.238594282,-0.328407383,0.247233803,0.61585825,0.17879991,0.246721702,0.175394724,-0.284202961,0.158817934,-0.224328544,0.217405259,0.236657261,0.142189769,0.048801865,0.19484434,-0.220596541,0.134486746,-0.017480973,0.135570054,-0.10282671,0.136676378,0.038889724,0.141048561,-0.20948002,0.112913842,Pathol
-13.03709831,0.378891338,4.222394134,0.34795851,0.968476043,0.253275839,-0.598751207,0.306382923,-0.835957062,0.288902058,0.167826063,0.153179544,0.228539014,0.168720643,-0.659207416,0.159963482,0.358349404,0.119790215,0.194164253,0.1491531,0.279473444,0.115490992,0.097051625,0.135403626,0.056645465,0.141854615,-0.207513546,0.116635126,0.188790775,0.119828383,0.250121371,0.128135689,-0.197022424,0.140033634,0.18309924,0.099366622,0.106993419,0.110072013,0.152275847,0.151076134,Pathol
-12.02617055,0.307393106,4.447458643,0.17909681,-0.186887006,0.173167129,0.841869938,0.166474407,-0.664130482,0.190655891,0.391086843,0.198600327,0.357375722,0.15541651,-0.488910912,0.140744559,0.237640973,0.161831067,0.489778788,0.149523091,0.255445295,0.136195292,0.687106735,0.137416129,0.360326998,0.153154754,-0.107538212,0.155347472,0.317696493,0.115249421,0.283775661,0.10689971,0.169858965,0.128125875,-0.220553662,0.103983374,0.268385065,0.124142105,-0.161661125,0.113653618,Pathol
-12.73142603,0.768686299,4.31448742,0.276853367,-0.297981509,0.207542324,-0.436803776,0.20237698,-0.667678499,0.243936721,0.375800211,0.201215809,-0.242193824,0.170836112,0.220838355,0.148615071,0.591564989,0.176991054,0.318958858,0.14549338,-0.170371366,0.132091808,-0.006392597,0.120018527,0.076330154,0.134950379,-0.040249071,0.117994915,0.077854037,0.116434219,-0.086305257,0.116396325,0.260611692,0.111946584,0.106559858,0.103448267,-0.010467581,0.087925981,0.206501416,0.106933105,Pathol
-12.16343096,0.416206781,2.231383308,0.286199704,0.349907076,0.282992305,0.563110199,0.24865934,0.57297501,0.19556153,0.119618351,0.222780783,-0.49974945,0.19798801,-0.600301989,0.249833015,0.280856281,0.177133351,0.421280561,0.228610252,-0.407416171,0.23669581,0.539480335,0.206469103,0.583992438,0.227767113,-0.167048788,0.18079073,0.442836039,0.217269541,-0.11898284,0.174008051,0.157366642,0.182466195,0.015572108,0.166240228,-0.061190411,0.147183912,-0.162511859,0.177497515,Pathol
-12.4074902,11.58889243,4.613780204,0.583104517,-0.811228178,0.30184227,-0.083803621,0.193298476,-0.380803962,0.190103437,1.20389129,0.176407626,-0.191797699,0.128131197,0.411834714,0.139335863,0.420954825,0.113816051,0.466765778,0.136003495,-0.45739311,0.154397585,0.473486867,0.14777469,0.159311212,0.129027722,0.313724057,0.114383394,-0.21640615,0.097315081,0.168577337,0.117555716,0.057971961,0.073960142,0.391554722,0.093448836,-0.169367858,0.085424552,0.009315391,0.102317703,Pathol
-10.17718285,0.812533187,3.557190194,0.193823786,0.434902246,0.220771672,-0.39708824,0.133269346,-1.17917955,0.206131916,1.227878743,0.210269666,0.350820588,0.182296638,0.169723824,0.148463227,0.324753081,0.148425094,-0.149995255,0.219046569,0.709962644,0.162280715,0.025138202,0.149083783,0.026654757,0.124782319,-0.212639956,0.117745982,0.301332751,0.127693337,-0.117330461,0.132128399,0.557466481,0.137886604,0.073759601,0.105714581,0.42415595,0.164974026,-0.414637524,0.12841301,Pathol
-16.38274637,0.90615626,5.167998916,0.607389099,-0.645198875,0.198403332,-0.501306703,0.284693004,-0.35098895,0.333756417,-0.533770988,0.209776026,0.73545776,0.263571465,-0.198650193,0.206864529,-0.499746976,0.19284823,0.101662769,0.163802356,0.285413754,0.160943185,0.152769229,0.14025185,0.009362799,0.145813689,0.188773518,0.164425313,-0.037727514,0.15749503,-0.040785113,0.146609557,0.327971378,0.161763361,-0.019674089,0.122956643,-0.02815048,0.176276851,0.092884645,0.174245981,Pathol
-10.20288141,0.545656521,1.182873008,0.245405931,-1.79267346,0.242336772,-0.841782245,0.277349626,-0.716096255,0.230857528,0.366439164,0.191927204,-0.880229745,0.214325674,-0.615191468,0.211080172,0.167401073,0.301052611,-0.135967673,0.214115979,0.512515265,0.233940076,0.620156217,0.208265223,0.816292022,0.191141014,0.128654373,0.184036797,0.073409918,0.197690698,-0.032430451,0.262821508,-0.117709502,0.232176882,-0.448258436,0.177692002,-0.189297192,0.184547879,-0.121638108,0.187260365,Pathol
-9.767080958,0.187296166,3.939900552,0.137476882,-1.103781324,0.141892267,-0.040336074,0.152368949,-0.537562789,0.161085674,1.231264358,0.123860352,-0.002429084,0.13068163,0.148835428,0.134336816,0.445252135,0.12517123,0.315763407,0.11902673,-0.344444365,0.102700219,0.381707691,0.096206034,0.372475132,0.08334187,0.121360021,0.074317114,-0.00319783,0.084315059,0.055109606,0.07423609,0.048053047,0.068895953,0.353540554,0.071802724,-0.159512535,0.071548094,0.119766462,0.079231752,Pathol
-13.91406883,0.552221804,4.1517396,0.222396065,0.589334345,0.140280975,-0.003371781,0.195365498,0.839168922,0.162333416,0.517895782,0.148872487,-0.286305913,0.118537017,0.612553164,0.200937516,-0.192303463,0.11337593,0.590896926,0.142021691,0.411616994,0.181133849,-0.040070165,0.106342307,0.370247364,0.167136792,-0.247830735,0.143828671,0.050101623,0.114750556,0.274045756,0.141275563,0.068462604,0.121756523,0.220850455,0.129751987,0.119055301,0.095772005,0.138873634,0.120590753,Pathol
